observacion_id,fecha,ciudad,estacion_id,temp_max,temp_min,temp_media,precipitacion_mm,humedad_pct,velocidad_viento_kmh,condicion_climatica
17879,2023-12-06,Almería,10,17.7,7.9,12.8,2.3,62,74.5,Nublado
11565,2021-08-25,Bilbao,7,15.8,8.7,12.2,0,37,79.6,Niebla
10065,2022-07-18,Valencia,6,33.2,21.5,27.4,15.0,91,37.9,Despejado
18060,2024-06-04,Almería,10,30.4,21.1,25.8,0.7,33,26.0,Lluvia ligera
2289,2021-04-06,Sevilla,2,17.9,8.9,13.4,0.4,55,48.6,Lluvia ligera
10767,2024-06-19,Valencia,6,27.4,18.4,22.9,4.2,85,47.8,Viento fuerte
6200,2021-12-19,Madrid,4,10.1,-2.9,3.6,4.6,89,21.6,Lluvia fuerte
5160,2024-02-14,Málaga,3,16.0,5.7,10.8,6.4,34,37.9,Lluvia ligera
593,2021-08-15,Granada,1,32.6,22.6,27.6,3.6,56,13.4,Nublado
4607,2022-08-10,Málaga,3,33.3,23.7,28.5,0,70,15.3,Lluvia ligera
7151,2024-07-27,Madrid,4,27.7,18.9,23.3,0.7,67,14.6,Nieve
7331,2020-01-23,Barcelona,5,12.1,3.6,7.8,0,67,63.2,Viento fuerte
14833,2020-08-04,Murcia,9,33.2,26.2,29.7,0,63,30.0,Tormenta
17550,2023-01-11,Almería,10,11.8,2.2,7.0,2.3,78,13.6,Viento fuerte
9119,2024-12-15,Barcelona,5,9.3,-0.4,4.5,4.0,44,42.8,Viento fuerte
14862,2020-09-02,Murcia,9,34.0,25.0,29.5,0.5,33,71.4,Niebla
3511,2024-08-10,Sevilla,2,36.0,25.0,30.5,4.8,35,13.3,Lluvia ligera
11009,2020-02-16,Bilbao,7,13.4,2.4,7.9,1.6,49,4.3,Tormenta
12540,2024-04-26,Bilbao,7,20.3,8.3,14.3,3.2,38,17.6,Lluvia fuerte
1770,2024-11-04,Granada,1,15.4,4.5,9.9,0,48,47.9,Tormenta
13671,2022-05-31,Zaragoza,8,20.8,10.3,15.6,12.1,58,53.2,Nublado
12407,2023-12-15,Bilbao,7,10.9,0.3,5.6,0.9,57,51.9,Niebla
16165,2024-03-28,Murcia,9,20.6,7.4,14.0,0.8,68,78.0,Lluvia ligera
16337,2024-09-16,Murcia,9,30.6,20.2,25.4,0.9,49,31.5,Nublado
864,2022-05-13,Granada,1,20.2,10.0,15.1,0.4,81,9.8,Nieve
16816,2021-01-07,Almería,10,14.0,5.3,9.7,0,78,70.1,Tormenta
12095,2023-02-06,Bilbao,7,9.5,-2.4,3.5,12.0,89,7.1,Lluvia ligera
14229,2023-12-10,Zaragoza,8,10.8,2.2,6.5,0,49,47.4,Tormenta
6028,2021-06-30,Madrid,4,26.2,16.2,21.2,0,68,1.2,Tormenta
14538,2024-10-14,Zaragoza,8,25.5,14.6,20.1,5.4,95,12.8,Lluvia ligera
8159,2022-04-30,Barcelona,5,21.4,12.9,17.1,1.8,92,44.1,Tormenta
4278,2021-09-15,Málaga,3,27.6,18.3,23.0,0.7,32,59.8,Lluvia fuerte
10205,2022-12-05,Valencia,6,15.1,7.2,11.2,0,55,19.2,Nublado
17013,2021-07-23,Almería,10,22.2,13.6,17.9,0,30,55.5,Parcialmente nublado
16437,2024-12-25,Murcia,9,17.0,7.9,12.4,1.2,65,24.1,Parcialmente nublado
8045,2022-01-06,Barcelona,5,14.5,5.5,10.0,7.2,42,10.7,Despejado
9833,2021-11-28,Valencia,6,12.9,4.2,8.6,0,62,65.4,Parcialmente nublado
15553,2022-07-25,Murcia,9,36.9,29.3,33.1,0,88,63.1,Nieve
9931,2022-03-06,Valencia,6,15.7,6.8,11.2,0,51,31.2,Despejado
730,2021-12-30,Granada ,1,15.4,2.0,8.7,3.2,74,79.2,Despejado
6830,2023-09-10,Madrid,4,26.5,15.4,20.9,1.8,52,15.0,Tormenta
4250,2021-08-18,Málaga,3,26.5,17.9,22.2,0,49,42.6,Niebla
15420,2022-03-14,Murcia,9,18.5,8.5,13.5,3.5,67,56.6,Nublado
15454,2022-04-17,Murcia,9,23.3,11.7,17.5,4.7,52,65.6,Nieve
7986,2021-11-08,Barcelona,5,18.5,5.7,12.1,2.5,79,68.4,Lluvia ligera
12300,2023-08-30,Bilbao,7,23.6,12.7,18.1,3.7,50,43.5,Tormenta
3809,2020-06-03,Málaga,3,25.7,14.9,20.3,11.7,49,18.3,Nieve
2265,2021-03-13,Sevilla,2,18.7,6.0,12.3,4.0,43,12.0,Tormenta
11833,2022-05-20,Bilbao,7,20.6,10.0,15.3,7.5,65,52.7,Nublado
8449,2023-02-14,Barcelona,5,10.9,-0.1,5.4,1.4,46,36.8,Nublado
17296,2022-05-02,Almería,10,28.0,21.3,24.6,0,79,1.0,Nublado
7963,2021-10-16,Barcelona,5,16.9,5.0,10.9,2.9,59,33.2,Lluvia fuerte
14368,2024-04-27,Zaragoza,8,18.1,7.2,12.7,0,47,5.3,Lluvia ligera
13607,2022-03-28,Zaragoza,8,15.7,5.5,10.6,0.7,80,6.9,Parcialmente nublado
4911,2023-06-10,Málaga,3,28.3,18.0,23.1,4.3,74,10.5,Lluvia fuerte
13990,2023-04-15,Zaragoza,8,13.3,2.2,7.8,1.8,40,38.7,Tormenta
14743,2020-05-06,Murcia,9,29.0,17.6,23.3,0.1,86,8.2,Nublado
18164,2024-09-16,Almería,10,30.2,19.9,25.0,10.6,78,0.8,Viento fuerte
7130,2024-07-06,Madrid,4,27.7,17.2,22.4,8.1,51,37.2,Lluvia ligera
3972,2020-11-13,Málaga,3,18.1,9.5,13.8,0.5,67,43.6,Lluvia ligera
263,2020-09-19,Granada,1,28.6,18.5,23.6,1.1,37,45.0,Nieve
14710,2020-04-03,Murcia,9,16.5,6.4,11.4,5.3,35,35.7,Tormenta
3772,2020-04-27,Málaga,3,20.9,9.8,15.3,12.6,57,67.5,Parcialmente nublado
16953,2021-05-24,Almería,10,30.7,23.2,26.9,0,55,30.1,Viento fuerte
17298,2022-05-04,Almería,10,25.9,14.9,20.4,3.1,73,43.0,Lluvia fuerte
3146,2023-08-11,Sevilla,2,30.0,19.7,24.9,1.0,30,30.7,Lluvia ligera
4744,2022-12-25,Málaga,3,17.7,7.3,12.5,0,63,72.5,Lluvia ligera
16873,2021-03-05,Almería,10,20.5,11.6,16.1,12.3,69,41.6,Viento fuerte
749,2022-01-18,Granada,1,13.1,6.2,9.7,8.1,49,67.0,Nieve
17639,2023-04-10,Almería,10,23.3,11.6,17.4,0.2,57,9.7,Niebla
7353,2020-02-14,Barcelona,5,16.9,8.2,12.5,2.6,39,46.4,Viento fuerte
10543,2023-11-08,Valencia,6,15.8,6.5,11.2,0.8,80,0.2,Nublado
10024,2022-06-07,Valencia,6,36.1,26.2,31.1,0,57,53.7,Lluvia ligera
10452,2023-08-09,Valencia,6,30.3,23.2,26.8,1.6,57,51.3,Lluvia fuerte
3352,2024-03-04,Sevilla,2,22.5,9.7,16.1,1.1,47,29.9,Parcialmente nublado
16865,2021-02-25,Almería,10,16.2,8.0,12.1,1.7,75,10.7,Lluvia fuerte
13560,2022-02-09,Zaragoza,8,19.3,8.5,13.9,7.2,85,37.9,Lluvia fuerte
11706,2022-01-13,Bilbao,7,12.1,5.3,8.7,2.7,75,78.6,Niebla
8817,2024-02-17,Barcelona,5,9.5,-2.2,3.6,1.2,39,67.4,Parcialmente nublado
6139,2021-10-19,Madrid,4,22.5,13.8,18.1,0.3,83,51.2,Parcialmente nublado
17808,2023-09-26,Almería,10,32.8,22.5,27.6,2.2,35,3.1,Despejado
1431,2023-12-01,Granada,1,2.7,-6.3,-1.8,4.6,39,4.5,Viento fuerte
1465,2024-01-04,Granada,1,14.8,1.5,8.2,7.7,61,62.1,Nieve
5882,2021-02-04,Madrid,4,11.0,3.7,7.3,0.3,94,1.6,Despejado
3399,2024-04-20,Sevilla,2,16.2,6.1,11.1,0.3,42,3.5,Nieve
4009,2020-12-20,Málaga,3,12.8,4.8,8.8,2.4,95,31.7,Nublado
11915,2022-08-10,Bilbao,7,21.5,12.8,17.1,1.9,81,21.8,Nublado
16408,2024-11-26,Murcia,9,20.3,8.7,14.5,0,42,54.7,Parcialmente nublado
7075,2024-05-12,Madrid,4,19.3,11.8,15.6,0,90,8.5,Despejado
13834,2022-11-10,Zaragoza,8,13.4,2.9,8.2,0.1,54,18.2,Niebla
3212,2023-10-16,Sevilla,2,22.5,13.7,18.1,2.3,70,33.9,Lluvia ligera
6567,2022-12-21,Madrid,4,9.2,0.4,4.8,7.5,47,45.6,Tormenta
8059,2022-01-20,Barcelona,5,12.2,5.4,8.8,1.3,47,28.3,Parcialmente nublado
11614,2021-10-13,Bilbao,7,22.9,12.6,17.8,18.5,60,54.4,Viento fuerte
8716,2023-11-08,Barcelona,5,16.5,5.2,10.8,12.0,83,36.6,Despejado
14562,2024-11-07,Zaragoza,8,21.3,10.7,16.0,0.3,57,45.2,Tormenta
12463,2024-02-09,Bilbao,7,13.3,3.6,8.5,4.5,47,56.1,Viento fuerte
16189,2024-04-21,Murcia,9,19.7,9.6,14.6,0.4,38,41.2,Lluvia ligera
14664,2020-02-17,Murcia,9,21.0,9.4,15.2,5.7,41,52.7,Nieve
15180,2021-07-17,Murcia,9,32.2,23.9,28.1,2.1,50,39.6,Tormenta
15673,2022-11-22,Murcia,9,13.8,6.7,10.2,7.3,82,52.6,Parcialmente nublado
932,2022-07-20,Granada,1,28.7,16.4,22.5,0,45,31.5,Nublado
4875,2023-05-05,Málaga,3,32.8,23.2,28.0,2.3,31,68.9,Parcialmente nublado
15773,2023-03-02,Murcia,9,15.9,6.0,10.9,3.1,35,5.9,Parcialmente nublado
7456,2020-05-27,Barcelona,5,28.0,18.3,23.1,3.8,30,56.0,Parcialmente nublado
11052,2020-03-30,Bilbao,7,17.7,7.1,12.4,6.8,85,33.4,Viento fuerte
283,2020-10-09,Granada,1,,,,,,,
11148,2020-07-04,Bilbao,7,30.1,18.0,24.1,6.5,67,32.3,Lluvia fuerte
13718,2022-07-17,Zaragoza,8,30.4,19.7,25.0,0.8,34,69.1,Lluvia ligera
8170,2022-05-11,Barcelona,5,16.9,8.3,12.6,1.9,74,12.8,Lluvia fuerte
3241,2023-11-14,Sevilla,2,13.8,6.4,10.1,1.3,56,37.9,Nieve
4805,2023-02-24,Málaga,3,16.7,7.7,12.2,0.1,60,4.3,Viento fuerte
5682,2020-07-19,Madrid,4,24.7,17.9,21.3,0.3,94,48.5,Nieve
10958,2024-12-27,Valencia,6,14.5,3.8,9.2,1.0,67,49.1,Parcialmente nublado
14595,2024-12-10,Zaragoza,8,9.5,1.6,5.5,0,34,34.9,Lluvia fuerte
2160,2020-11-28,Sevilla,2,20.5,11.8,16.1,0,51,38.3,Lluvia fuerte
4087,2021-03-08,Málaga,3,12.8,5.0,8.9,1.9,45,40.0,Lluvia fuerte
11708,2022-01-15,Bilbao,7,10.3,0.9,5.6,1.8,54,6.8,Despejado
1643,2024-06-30,Granada,1,26.7,18.4,22.5,0,50,26.1,Parcialmente nublado
15024,2021-02-11,Murcia,9,17.9,7.0,12.4,0,47,22.2,Viento fuerte
8458,2023-02-23,Barcelona,5,16.8,4.0,10.4,3.5,80,27.4,Parcialmente nublado
6560,2022-12-14,Madrid,4,4.8,-3.4,0.7,0.3,34,52.9,Niebla
4146,2021-05-06,Málaga,3,28.1,17.8,23.0,1.8,40,35.4,Tormenta
16007,2023-10-22,Murcia,9,24.3,15.4,19.9,0,67,61.9,Parcialmente nublado
9472,2020-12-02,Valencia,6,12.2,-1.2,5.5,0,55,17.5,Nieve
850,2022-04-29,Granada,1,25.6,13.7,19.6,0,91,60.6,Despejado
3395,2024-04-16,Sevilla,2,25.6,17.5,21.6,4.8,66,75.6,Nieve
6906,2023-11-25,Madrid,4,14.8,3.4,9.1,0,58,17.3,Lluvia ligera
10582,2023-12-17,Valencia,6,14.3,2.2,8.2,0,90,61.9,Nieve
10630,2024-02-03,Valencia,6,17.7,5.3,11.5,3.9,45,74.1,Niebla
3156,2023-08-21,Sevilla,2,32.9,23.0,27.9,0,63,44.0,Viento fuerte
3965,2020-11-06,Málaga,3,14.6,5.2,9.9,0.0,40,5.9,Viento fuerte
637,2021-09-28,Granada,1,28.7,15.8,22.2,4.8,95,44.5,Lluvia ligera
3439,2024-05-30,Sevilla,2,30.8,19.1,25.0,2.0,32,9.9,Lluvia ligera
357,2020-12-22,Granada,1,12.2,2.7,7.4,3.1,31,13.1,Niebla
4529,2022-05-24,Málaga,3,30.1,21.8,26.0,1.9,70,77.5,Nieve
15140,2021-06-07,Murcia,9,34.9,23.1,29.0,0,64,16.9,Parcialmente nublado
4654,2022-09-26,Málaga,3,27.5,16.4,21.9,0,93,57.2,Viento fuerte
5546,2020-03-05,Madrid,4,15.5,7.3,11.4,8.5,59,14.8,Nublado
12446,2024-01-23,Bilbao,7,14.8,3.8,9.3,5.4,35,48.0,Tormenta
392,2021-01-26,granada,1,10.0,-2.6,3.7,10.7,69,14.0,Despejado
13782,2022-09-19,Zaragoza,8,28.2,16.8,22.5,0,60,55.4,Nublado
14166,2023-10-08,Zaragoza,8,19.0,11.6,15.3,4.3,49,8.8,Nublado
3891,2020-08-24,Málaga,3,34.5,21.5,28.0,0,38,33.0,Nieve
10174,2022-11-04,Valencia,6,17.8,9.5,13.7,1.8,80,9.5,Niebla
15578,2022-08-19,Murcia,9,32.0,23.1,27.6,5.1,36,33.2,Tormenta
248,2020-09-04,Granada,1,28.9,20.5,24.7,4.5,88,10.6,Nieve
6449,2022-08-25,Madrid,4,25.6,15.2,20.4,1.3,40,2.1,Parcialmente nublado
13702,2022-07-01,Zaragoza,8,26.1,17.2,21.6,10.3,66,2.2,Viento fuerte
2817,2022-09-16,Sevilla,2,31.5,21.4,26.4,1.2,68,77.9,Lluvia ligera
11974,2022-10-08,Bilbao,7,22.7,10.3,16.5,4.5,44,45.4,Viento fuerte
4371,2021-12-17,Málaga,3,16.7,5.6,11.1,3.5,57,63.8,Parcialmente nublado
13166,2021-01-11,Zaragoza,8,8.3,-0.5,3.9,1.7,62,7.6,Parcialmente nublado
17876,2023-12-03,Almería,10,14.8,7.1,10.9,0.2,42,57.5,Lluvia fuerte
13256,2021-04-11,Zaragoza,8,19.4,6.0,12.7,0,91,45.0,Viento fuerte
18042,2024-05-17,Almería,10,28.5,17.6,23.1,3.6,58,11.0,Tormenta
2365,2021-06-21,Sevilla,2,30.4,20.6,25.5,3.5,92,13.6,Lluvia fuerte
15877,2023-06-14,Murcia,9,27.5,20.2,23.9,1.3,36,61.6,Nublado
3215,2023-10-19,Sevilla,2,24.2,18.0,21.1,0,36,14.8,Parcialmente nublado
14281,2024-01-31,Zaragoza,8,14.9,3.5,9.2,0.8,84,41.3,Tormenta
3725,2020-03-11,Málaga,3,18.1,5.1,11.6,0,74,65.6,Lluvia fuerte
16364,2024-10-13,Murcia,9,30.1,17.3,23.7,2.1,86,15.8,Nublado
11960,2022-09-24,Bilbao,7,19.1,9.6,14.4,0,77,69.1,Parcialmente nublado
8043,2022-01-04,Barcelona,5,12.0,2.6,7.3,0.6,35,51.6,Lluvia ligera
6935,2023-12-24,Madrid,4,9.4,-3.7,2.9,0,48,20.9,Nieve
8078,2022-02-08,Barcelona,5,18.1,6.9,12.5,1.4,52,19.0,Tormenta
4431,2022-02-15,Málaga,3,18.7,8.7,13.7,1.5,68,76.8,Nublado
18001,2024-04-06,Almería,10,20.7,12.8,16.8,4.6,31,23.1,Despejado
16715,2020-09-28,Almería,10,34.9,21.7,28.3,0,63,9.4,Nieve
7467,2020-06-07,Barcelona,5,28.8,19.5,24.1,0,71,48.4,Despejado
6908,2023-11-27,Madrid,4,12.9,0.8,6.9,4.1,51,60.4,Viento fuerte
6254,2022-02-11,Madrid,4,9.5,-2.7,3.4,0,77,28.4,Nieve
18004,2024-04-09,Almería,10,18.4,9.0,13.7,0,92,27.6,Despejado
7527,2020-08-06,Barcelona,5,28.7,18.9,23.8,0.2,75,62.8,Nieve
6095,2021-09-05,Madrid,4,33.6,21.8,27.7,7.5,46,7.4,Lluvia ligera
7938,2021-09-21,Barcelona,5,26.3,17.7,22.0,2.1,59,78.4,Despejado
7108,2024-06-14,Madrid,4,24.3,13.9,19.1,0,69,62.7,Nieve
16641,2020-07-16,Almería,10,35.2,25.3,30.2,3.6,79,29.0,Lluvia fuerte
1565,2024-04-13,Granada,1,17.0,7.6,12.3,0,69,6.4,Lluvia fuerte
3286,2023-12-29,Sevilla,2,13.6,4.3,8.9,1.7,87,48.4,Nublado
17785,2023-09-03,Almería,10,21.8,14.1,17.9,2.5,86,67.7,Tormenta
2872,2022-11-10,Sevilla,2,14.8,5.3,10.1,4.0,60,20.8,Niebla
619,2021-09-10,Granada,1,23.0,13.0,18.0,0,53,43.5,Niebla
9505,2021-01-04,Valencia,6,14.8,4.7,9.8,0,34,15.4,Viento fuerte
14248,2023-12-29,Zaragoza,8,7.0,-0.9,3.0,0,74,50.4,Nublado
12181,2023-05-03,Bilbao,7,16.0,5.6,10.8,0.8,77,55.3,Lluvia fuerte
3321,2024-02-02,Sevilla,2,15.6,6.4,11.0,0,73,30.1,Tormenta
4512,2022-05-07,Málaga,3,22.0,13.0,17.5,0,35,73.6,Parcialmente nublado
17169,2021-12-26,Almería,10,19.7,8.2,13.9,0,55,14.6,Nublado
5254,2024-05-18,Málaga,3,22.6,13.0,17.8,4.2,69,35.8,Viento fuerte
11306,2020-12-09,Bilbao,7,19.0,6.0,12.5,1.6,64,8.8,Lluvia ligera
14259,2024-01-09,Zaragoza,8,5.7,-2.6,1.6,0.4,92,1.7,Niebla
18095,2024-07-09,Almería,10,33.7,21.1,27.4,2.6,69,67.6,Lluvia ligera
13489,2021-11-30,Zaragoza,8,14.7,5.9,10.3,0.6,63,31.4,Despejado
1843,2020-01-16,Sevilla,2,21.0,8.9,14.9,1.2,65,44.4,Niebla
5734,2020-09-09,Madrid,4,20.7,11.1,15.9,7.6,65,58.3,Despejado
11677,2021-12-15,Bilbao,7,13.5,1.0,7.2,0,92,25.1,Lluvia fuerte
17661,2023-05-02,Almería,10,28.5,15.8,22.1,7.5,53,27.4,Lluvia fuerte
9577,2021-03-17,Valencia,6,13.9,0.6,7.2,0.4,63,6.3,Viento fuerte
16759,2020-11-11,Almería,10,22.8,12.3,17.6,9.1,67,64.1,Despejado
6690,2023-04-23,Madrid,4,14.9,7.4,11.2,0,45,43.1,Lluvia fuerte
4618,2022-08-21,Málaga,3,34.6,24.1,29.4,4.3,47,27.6,Lluvia ligera
13647,2022-05-07,Zaragoza,8,22.3,11.4,16.9,0,36,34.3,Parcialmente nublado
254,2020-09-10,Granada,1,27.6,17.2,22.4,0.7,46,58.2,Lluvia fuerte
2858,2022-10-27,Sevilla,2,27.7,14.4,21.1,0.3,42,10.7,Niebla
6262,2022-02-19,Madrid,4,10.3,-0.6,4.9,0,53,13.1,Niebla
12258,2023-07-19,Bilbao,7,22.9,14.2,18.5,13.5,58,6.4,Viento fuerte
1521,2024-02-29,Granada,1,13.7,2.4,8.0,2.1,90,37.0,Niebla
6864,2023-10-14,Madrid,4,14.5,4.9,9.7,0,64,69.3,Tormenta
14471,2024-08-08,Zaragoza,8,33.9,21.5,27.7,9.3,56,16.6,Nublado
8369,2022-11-26,Barcelona,5,19.8,7.8,13.8,0,33,63.5,Parcialmente nublado
8574,2023-06-19,Barcelona,5,22.8,10.6,16.7,0.8,36,40.9,Nublado
5394,2024-10-05,Málaga,3,22.1,13.7,17.9,0,53,52.5,Lluvia fuerte
12358,2023-10-27,Bilbao,7,13.5,2.2,7.8,5.7,66,35.8,Lluvia ligera
9347,2020-07-30,Valencia,6,27.9,18.4,23.1,0,84,12.1,Tormenta
14371,2024-04-30,Zaragoza,8,20.5,8.9,14.7,4.6,33,42.4,Tormenta
1141,2023-02-14,Granada,1,16.4,4.4,10.4,0.5,90,41.2,Lluvia fuerte
8909,2024-05-19,Barcelona,5,19.8,10.5,15.2,1.8,87,76.1,Lluvia ligera
8398,2022-12-25,Barcelona,5,11.5,3.0,7.2,8.1,93,28.5,Viento fuerte
4163,2021-05-23,Málaga,3,13.6,6.3,9.9,5.5,34,13.0,Parcialmente nublado
12746,2024-11-18,Bilbao,7,11.7,3.1,7.4,0.5,93,30.3,Nieve
8147,2022-04-18,Barcelona,5,19.7,9.4,14.6,1.4,81,42.7,Niebla
14928,2020-11-07,Murcia,9,19.9,9.5,14.7,0.5,43,31.5,Nublado
14126,2023-08-29,Zaragoza,8,27.9,15.5,21.7,0,85,39.3,Nublado
15763,2023-02-20,Murcia,9,13.9,3.4,8.7,0.7,79,38.3,Niebla
10068,2022-07-21,Valencia,6,32.9,23.8,28.4,1.3,92,46.7,Viento fuerte
17214,2022-02-09,Almería,10,20.3,9.8,15.1,0,37,42.9,Nieve
14120,2023-08-23,Zaragoza,8,32.0,22.7,27.4,12.1,34,40.5,Lluvia ligera
4974,2023-08-12,Málaga,3,28.0,18.3,23.1,0,62,72.0,Parcialmente nublado
1975,2020-05-27,Sevilla,2,24.8,15.8,20.3,0,81,26.7,Viento fuerte
6960,2024-01-18,Madrid,4,7.8,-0.8,3.5,0,74,38.1,Lluvia ligera
2486,2021-10-20,Sevilla,2,26.4,15.8,21.1,0,66,62.3,Tormenta
17554,2023-01-15,Almería,10,18.9,10.4,14.6,0.3,79,1.7,Niebla
14769,2020-06-01,Murcia,9,32.7,22.3,27.5,0.4,52,14.9,Tormenta
14999,2021-01-17,Murcia,9,15.5,4.8,10.2,10.4,46,41.9,Parcialmente nublado
15531,2022-07-03,Murcia,9,33.2,22.7,28.0,0.8,42,9.1,Parcialmente nublado
16580,2020-05-16,Almería,10,28.7,17.4,23.0,7.6,30,39.9,Viento fuerte
15881,2023-06-18,Murcia,9,32.1,21.0,26.6,0,52,7.2,Niebla
12874,2020-03-25,Zaragoza,8,19.5,8.1,13.8,2.1,31,0.5,Parcialmente nublado
2627,2022-03-10,Sevilla,2,17.5,6.0,11.8,1.5,61,66.6,Parcialmente nublado
6651,2023-03-15,Madrid,4,11.7,2.5,7.1,2.4,50,14.4,Lluvia ligera
2203,2021-01-10,Sevilla,2,11.6,5.0,8.3,0.1,52,62.3,Niebla
10995,2020-02-02,Bilbao,7,12.2,1.5,6.8,0,94,2.3,Lluvia ligera
1483,2024-01-22,Granada,1,18.8,8.7,13.8,6.3,93,21.0,Lluvia ligera
295,2020-10-21,Granada,1,19.4,11.2,15.3,0,51,34.8,Nieve
5837,2020-12-21,Madrid,4,14.1,2.1,8.1,1.0,33,79.1,Lluvia fuerte
12482,2024-02-28,Bilbao,7,11.9,3.5,7.7,1.2,44,75.3,Despejado
605,2021-08-27,Granada,1,33.6,22.6,28.1,0.1,92,15.0,Despejado
15172,2021-07-09,Murcia,9,31.9,20.5,26.2,2.9,42,52.6,Despejado
16349,2024-09-28,Murcia,9,37.3,27.2,32.2,0.5,47,52.4,Tormenta
3281,2023-12-24,Sevilla,2,19.3,8.3,13.8,6.0,30,77.5,Nieve
7099,2024-06-05,Madrid,4,23.9,11.2,17.5,0,35,54.6,Despejado
15856,2023-05-24,Murcia,9,22.2,10.7,16.4,1.1,93,41.7,Niebla
14514,2024-09-20,Zaragoza,8,30.0,19.8,24.9,0,31,74.7,Tormenta
10135,2022-09-26,Valencia,6,28.7,18.4,23.5,6.3,60,68.8,Viento fuerte
1218,2023-05-02,Granada,1,23.9,14.3,19.1,3.0,59,17.7,Nieve
471,2021-04-15,Granada,1,19.7,12.1,15.9,2.8,46,38.6,Viento fuerte
4866,2023-04-26,Málaga,3,21.3,11.0,16.1,2.4,57,54.3,Tormenta
5665,2020-07-02,Madrid,4,31.6,19.3,25.5,0,32,77.4,Despejado
2200,2021-01-07,Sevilla,2,16.5,6.7,11.6,1.4,55,39.5,Despejado
13378,2021-08-11,Zaragoza,8,26.0,17.7,21.9,0.2,41,18.0,Lluvia ligera
9631,2021-05-10,Valencia,6,26.0,12.4,19.2,3.3,39,76.9,Nieve
2577,2022-01-19,Sevilla,2,20.4,9.6,15.0,0.5,68,15.1,Niebla
291,2020-10-17,Granada,1,21.9,10.4,16.1,3.8,43,10.6,Lluvia ligera
9706,2021-07-24,Valencia,6,31.8,20.8,26.3,0,51,15.9,Viento fuerte
6623,2023-02-15,Madrid,4,8.1,-1.3,3.4,1.5,78,49.3,Niebla
7875,2021-07-20,Barcelona,5,32.0,23.4,27.7,1.7,32,57.1,Lluvia fuerte
7648,2020-12-05,Barcelona,5,17.6,7.9,12.8,0,79,30.7,Lluvia fuerte
5802,2020-11-16,Madrid,4,12.4,3.1,7.8,5.0,78,35.7,Parcialmente nublado
8664,2023-09-17,Barcelona,5,26.1,14.7,20.4,0.7,74,30.4,Lluvia ligera
11740,2022-02-16,Bilbao,7,12.5,0.0,6.2,0,89,12.5,Parcialmente nublado
17472,2022-10-25,Almería,10,22.7,13.1,17.9,0.5,79,3.1,Lluvia fuerte
15063,2021-03-22,Murcia,9,17.1,5.8,11.5,0,81,20.1,Viento fuerte
620,2021-09-11,Granada,1,28.2,18.2,23.2,4.9,50,5.5,Lluvia ligera
9457,2020-11-17,Valencia,6,18.0,7.7,12.8,0,74,55.6,Tormenta
10563,2023-11-28,Valencia,6,19.1,9.4,14.2,1.8,50,49.9,Nublado
16115,2024-02-07,Murcia,9,21.6,8.1,14.9,0,72,29.6,Parcialmente nublado
10886,2024-10-16,Valencia,6,14.3,4.6,9.4,5.4,88,53.4,Parcialmente nublado
14662,2020-02-15,Murcia,9,13.9,6.8,10.3,0,44,3.4,Tormenta
10500,2023-09-26,Valencia,6,30.6,18.2,24.4,2.2,72,11.6,Despejado
14658,2020-02-11,Murcia,9,16.8,3.8,10.3,15.3,53,29.6,Niebla
2222,2021-01-29,Sevilla,2,14.6,2.8,8.7,0.8,87,43.1,Tormenta
3751,2020-04-06,Málaga,3,18.2,6.7,12.4,10.2,92,51.6,Lluvia fuerte
13745,2022-08-13,Zaragoza,8,26.9,18.9,22.9,0,36,63.8,Lluvia fuerte
7112,2024-06-18,Madrid,4,30.1,21.4,25.8,0,74,71.6,Lluvia fuerte
1268,2023-06-21,Granada,1,29.5,21.4,25.4,5.0,88,44.3,Tormenta
644,2021-10-05,Granada,1,16.4,7.1,11.8,18.8,87,60.2,Parcialmente nublado
9034,2024-09-21,Barcelona,5,28.2,20.0,24.1,1.8,86,44.4,Lluvia ligera
4565,2022-06-29,Málaga,3,24.1,14.2,19.1,0,41,45.5,Lluvia fuerte
7015,2024-03-13,Madrid,4,14.3,4.7,9.5,4.4,84,34.7,Niebla
10716,2024-04-29,Valencia,6,16.3,3.0,9.7,6.1,60,38.6,Parcialmente nublado
4151,2021-05-11,Málaga,3,19.6,12.0,15.8,0,47,37.9,Nieve
8283,2022-09-01,Barcelona,5,26.7,13.5,20.1,0,57,5.9,Lluvia ligera
4192,2021-06-21,Málaga,3,29.2,18.1,23.6,3.1,78,71.3,Nublado
2112,2020-10-11,Sevilla,2,26.6,15.8,21.2,1.1,35,65.8,Tormenta
1055,2022-11-20,Granada,1,14.8,4.6,9.7,7.5,54,68.4,Tormenta
5519,2020-02-07,Madrid,4,12.5,3.8,8.2,0,31,22.9,Niebla
4991,2023-08-29,Málaga,3,31.7,24.1,27.9,6.5,68,30.1,Despejado
16338,2024-09-17,Murcia,9,28.7,19.7,24.2,0,53,39.7,Viento fuerte
12551,2024-05-07,Bilbao,7,18.5,6.7,12.6,3.4,80,15.8,Nublado
2683,2022-05-05,Sevilla,2,27.7,14.8,21.2,0,61,31.6,Lluvia ligera
17188,2022-01-14,Almería,10,14.6,3.9,9.2,0.1,32,35.9,Viento fuerte
2052,2020-08-12,Sevilla,2,32.4,20.9,26.6,10.4,61,10.6,Despejado
